match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team,r_carry,r_disabler,r_durable,r_escape,r_initiator,r_jungler,r_nuker,r_pusher,r_support,d_carry,d_disabler,d_durable,d_escape,d_initiator,d_jungler,d_nuker,d_pusher,d_support
7406078706,6234313903,False,1698597383,2080,2845.0,3.0,7,22,73,7,184,"[121, 50, 44, 77, 2]","[17, 22, 86, 57, 67]",3,3,2,3,1,0,2,1,2,3,2,2,2,1,0,4,0,2
7406078608,6234323540,True,1698597378,2458,4249.0,4.0,7,22,71,6,122,"[81, 85, 93, 50, 22]","[7, 138, 135, 36, 12]",3,4,2,1,1,0,4,1,2,4,3,2,1,1,0,4,1,1
7406077717,6234318336,False,1698597358,2293,4496.0,3.0,7,22,72,7,273,"[70, 50, 85, 100, 71]","[14, 53, 47, 119, 114]",2,5,3,1,2,0,3,0,2,3,4,2,3,3,0,3,1,1
7406077517,6234339002,False,1698597349,3086,4313.0,1.0,7,22,74,5,274,"[71, 121, 30, 42, 25]","[67, 50, 97, 138, 53]",3,5,2,2,2,0,3,0,4,3,3,1,3,1,0,4,1,1
7406076810,6234337394,False,1698597318,3124,4663.0,2.0,7,22,74,6,192,"[138, 25, 84, 36, 39]","[7, 30, 137, 41, 13]",4,4,2,1,1,0,5,0,2,1,5,2,2,4,0,3,0,2
7406076707,6234330670,True,1698597323,2840,4555.0,4.0,0,22,72,8,271,"[100, 1, 114, 103, 97]","[13, 67, 5, 27, 99]",2,4,1,3,4,0,4,0,0,2,3,2,2,3,0,4,1,2
7406076702,6234316538,True,1698597322,2235,3684.0,3.0,7,22,71,7,183,"[36, 80, 67, 53, 93]","[25, 119, 81, 30, 96]",5,2,3,3,0,0,3,2,0,2,5,2,2,2,0,4,1,3
7406076407,6234331307,True,1698597313,2877,3318.0,5.0,7,22,75,5,192,"[1, 51, 119, 20, 42]","[2, 93, 68, 25, 46]",2,4,2,3,3,0,4,0,3,4,4,1,2,1,0,3,0,2
7406076307,6234326259,False,1698597293,2573,2543.0,2.0,7,22,81,4,274,"[14, 20, 39, 46, 63]","[121, 113, 29, 41, 45]",3,2,1,4,2,0,3,0,1,3,3,2,3,2,0,4,1,1
7406075912,6234306874,True,1698597284,1876,4682.0,2.0,7,22,74,6,182,"[29, 13, 40, 54, 86]","[95, 135, 33, 74, 46]",2,5,2,2,3,0,4,1,2,4,3,2,2,1,0,1,3,0
7406075203,6234309434,True,1698597243,2024,4085.0,2.0,7,22,81,6,272,"[45, 14, 138, 63, 23]","[41, 119, 121, 20, 78]",3,3,2,1,2,0,4,1,1,2,5,2,4,3,0,4,0,3
7406074819,6234298092,False,1698597258,1512,5524.0,4.0,7,22,81,7,153,"[70, 120, 90, 53, 97]","[2, 62, 22, 68, 81]",3,4,2,3,2,0,4,1,1,3,3,2,1,2,0,3,1,1
7406074304,6234339260,True,1698597242,3270,4491.0,2.0,7,22,73,6,271,"[25, 97, 20, 36, 41]","[30, 121, 14, 19, 44]",3,5,2,3,3,0,4,0,2,2,4,2,2,2,0,4,1,2
7406073501,6234291249,True,1698597208,1367,4150.0,2.0,7,22,73,8,227,"[104, 49, 83, 8, 101]","[69, 67, 53, 27, 29]",3,4,3,2,3,0,3,2,2,4,3,3,2,3,0,4,2,1
7406072515,6234307757,False,1698597167,2030,3566.0,2.0,7,22,71,5,192,"[83, 46, 36, 30, 63]","[74, 42, 22, 10, 64]",3,3,2,3,1,0,2,0,2,4,4,2,2,1,0,4,2,2
7406072208,6234294404,True,1698597172,1511,3354.0,3.0,7,22,71,4,381,"[11, 27, 100, 129, 25]","[69, 51, 71, 31, 93]",3,4,1,0,3,0,4,1,2,3,4,3,2,3,0,4,0,1
7406072203,6234296542,True,1698597169,1617,4074.0,1.0,7,22,73,7,152,"[74, 123, 71, 10, 129]","[64, 63, 121, 14, 13]",4,5,3,4,2,0,3,1,1,1,4,1,3,2,0,4,1,2
7406071702,6234290051,False,1698597144,1398,4895.0,3.0,7,22,81,5,122,"[36, 99, 44, 45, 30]","[23, 63, 138, 68, 16]",3,2,2,1,1,0,4,1,1,3,4,1,2,2,0,4,0,3
7406071606,6234319537,True,1698597133,2529,3502.0,2.0,7,22,71,6,184,"[53, 2, 121, 42, 63]","[31, 81, 29, 25, 45]",4,3,2,3,2,0,2,1,2,3,3,2,0,2,0,4,2,2
7406071404,6234298577,False,1698597138,1730,5872.0,1.0,7,22,81,2,191,"[50, 105, 53, 16, 54]","[1, 63, 138, 14, 75]",2,4,1,3,1,0,4,1,2,4,3,1,2,2,0,4,0,1
7406071202,6234325436,False,1698597139,2771,4322.0,4.0,7,22,74,6,273,"[50, 37, 78, 64, 10]","[81, 39, 27, 73, 83]",2,5,2,1,2,0,4,1,3,3,4,3,2,4,0,3,2,3
7406070913,6234311410,True,1698597117,2195,,,0,22,71,3,182,"[26, 106, 60, 114, 74]","[34, 110, 54, 71, 99]",4,5,1,3,4,0,4,1,1,4,3,3,3,3,0,3,1,1
7406070609,6234311886,True,1698597117,2266,3389.0,3.0,7,22,75,7,271,"[26, 71, 113, 20, 32]","[81, 50, 63, 138, 58]",3,4,1,4,3,0,3,0,2,3,4,2,1,1,0,2,2,2
7406070116,6234343328,True,1698597097,3462,4230.0,3.0,7,22,81,8,184,"[59, 97, 119, 71, 8]","[102, 23, 88, 93, 74]",3,3,2,4,3,0,2,1,1,4,4,2,3,2,0,4,1,2
7406070008,6234294872,False,1698597098,1584,3983.0,2.0,0,22,74,7,153,"[121, 31, 19, 42, 41]","[97, 32, 68, 80, 119]",3,4,3,2,3,0,3,1,3,2,4,1,3,1,0,3,1,2
7406069606,6234319672,False,1698597083,2584,3540.0,2.0,7,22,71,5,151,"[45, 44, 123, 39, 96]","[53, 63, 23, 81, 37]",2,2,1,4,1,0,4,1,1,4,3,2,2,3,0,2,2,2
7406069214,6234320142,True,1698597067,2601,3949.0,4.0,7,22,71,8,153,"[67, 28, 53, 88, 37]","[126, 14, 43, 20, 138]",3,3,2,4,3,0,2,1,1,3,5,1,2,2,0,5,1,1
7406068402,6234312048,True,1698597043,2347,,,7,22,81,9,185,"[57, 99, 26, 101, 17]","[67, 53, 21, 97, 68]",2,3,2,1,3,0,5,0,3,3,3,1,4,1,0,4,1,2
7406067716,6234295917,True,1698597019,1716,3946.0,2.0,7,22,72,5,381,"[21, 8, 86, 37, 63]","[44, 73, 50, 36, 14]",3,3,0,3,1,0,2,1,3,3,4,3,1,2,0,4,0,2
7406067014,6234297840,False,1698596999,1851,,,7,22,73,4,184,"[101, 67, 53, 50, 137]","[12, 28, 27, 30, 46]",2,3,2,2,1,0,3,1,2,3,3,1,3,2,0,3,2,2
7406066805,6234296670,True,1698596979,1750,3578.0,4.0,7,22,81,8,272,"[14, 23, 44, 53, 40]","[45, 54, 63, 104, 112]",3,3,2,2,3,0,4,2,2,3,3,2,2,1,0,3,1,1
7406066509,6234297186,False,1698596983,1857,4278.0,6.0,7,3,75,9,227,"[67, 26, 2, 114, 138]","[71, 55, 64, 47, 63]",4,4,2,2,3,0,2,0,1,3,4,2,3,3,0,1,1,1
7406066417,6234323139,True,1698596979,2851,4023.0,1.0,7,22,71,3,185,"[25, 100, 37, 136, 81]","[83, 70, 96, 46, 74]",3,5,1,1,4,0,2,1,3,3,4,3,4,2,0,2,1,1
7406066212,6234321318,False,1698596973,2640,4624.0,2.0,7,22,71,5,273,"[22, 63, 25, 2, 5]","[11, 50, 71, 121, 67]",4,3,1,1,1,0,3,0,2,3,3,2,3,1,0,3,0,2
7406066203,6234312173,True,1698596959,2429,3565.0,4.0,7,22,72,6,191,"[135, 138, 14, 34, 81]","[97, 1, 25, 72, 22]",4,3,3,0,2,0,3,2,0,4,3,0,2,1,0,5,0,1
7406065801,6234296897,False,1698596948,1869,3982.0,4.0,7,22,81,5,181,"[71, 126, 81, 14, 138]","[23, 86, 123, 93, 92]",4,5,3,2,3,0,3,1,0,2,5,2,2,1,0,5,1,4
7406139109,6234338341,True,1698599609,839,4361.0,4.0,7,22,81,6,272,"[71, 45, 87, 12, 99]","[23, 137, 53, 37, 54]",3,2,2,2,3,0,4,2,1,3,4,3,2,3,0,2,1,2
7406127904,6234337415,True,1698599168,1201,4586.0,2.0,7,22,81,5,182,"[48, 104, 14, 92, 72]","[138, 42, 121, 36, 7]",3,4,3,0,2,0,5,2,1,3,5,2,1,2,0,4,0,3
7406124902,6234336785,True,1698599053,1276,5288.0,2.0,7,22,81,2,272,"[2, 67, 56, 102, 84]","[83, 96, 50, 63, 42]",4,2,4,2,2,0,1,1,2,2,4,3,3,3,0,2,0,3
7406123601,6234343284,True,1698598998,1682,3720.0,3.0,7,22,71,5,274,"[64, 104, 67, 110, 97]","[29, 37, 63, 22, 76]",2,4,2,3,3,0,4,1,2,4,3,1,1,2,0,3,0,1
7406119910,6234324723,False,1698598858,1058,5000.0,1.0,7,22,74,3,273,"[104, 119, 42, 35, 121]","[71, 63, 110, 103, 80]",3,4,2,2,2,0,4,0,3,3,3,3,3,3,0,2,1,1
7406117516,6234339523,False,1698598773,1598,3687.0,2.0,7,22,81,6,273,"[53, 44, 136, 97, 62]","[41, 19, 68, 71, 121]",3,2,0,5,2,0,3,1,1,3,5,3,3,3,0,3,1,2
7406112903,6234343082,True,1698598604,2060,3966.0,2.0,7,22,81,4,271,"[110, 12, 85, 71, 56]","[42, 74, 83, 136, 10]",3,3,2,4,2,0,3,2,2,4,5,3,4,3,0,2,1,3
7406111717,6234336853,True,1698598562,1692,5468.0,2.0,7,22,81,5,182,"[64, 42, 81, 63, 137]","[46, 78, 4, 121, 45]",3,4,3,1,3,0,1,2,2,3,3,1,2,2,0,4,1,1
7406108418,6234333764,True,1698598432,1828,,,7,22,81,3,184,"[101, 53, 106, 70, 23]","[21, 2, 107, 68, 10]",4,4,2,2,2,0,4,1,2,3,5,3,3,2,0,4,0,2
7406108104,6234325466,False,1698598387,1526,3548.0,2.0,0,4,72,4,381,"[19, 30, 31, 62, 39]","[126, 71, 41, 75, 104]",2,2,1,2,1,0,5,1,2,5,5,3,3,4,0,3,0,1
7406107712,6234323541,True,1698598413,1327,5795.0,1.0,7,22,81,5,122,"[89, 83, 27, 59, 81]","[100, 85, 57, 114, 18]",3,4,3,2,5,0,1,3,3,2,4,3,1,3,0,4,0,2
7406106219,6234342431,False,1698598359,2197,4162.0,2.0,7,22,71,4,152,"[14, 45, 71, 67, 34]","[54, 42, 56, 31, 121]",3,2,3,2,2,0,3,2,0,3,3,2,3,1,0,2,1,3
7406104005,6234339834,False,1698598244,2266,2820.0,2.0,7,22,74,5,185,"[2, 86, 53, 48, 13]","[68, 76, 26, 50, 70]",3,3,1,2,2,0,4,2,1,2,5,1,0,1,0,4,0,3
7406103810,6234342168,False,1698598268,2397,4492.0,3.0,7,22,81,6,273,"[63, 76, 14, 23, 83]","[99, 138, 42, 56, 50]",3,4,3,2,3,0,3,0,2,4,3,2,1,2,0,3,1,2
7406102614,6234323537,True,1698598223,1619,4475.0,2.0,7,22,72,4,182,"[7, 57, 74, 10, 121]","[11, 102, 36, 63, 100]",2,4,2,3,1,0,5,1,3,4,2,2,1,1,0,3,0,1
7406102001,6234330274,True,1698598204,1922,2856.0,3.0,7,22,81,6,153,"[18, 119, 76, 83, 14]","[69, 67, 46, 96, 68]",2,5,3,2,3,0,4,0,2,3,3,3,3,2,0,3,0,1
7406100801,6234323054,True,1698598159,1691,2588.0,2.0,7,22,73,2,381,"[62, 7, 5, 81, 14]","[83, 123, 21, 93, 71]",1,4,2,1,3,0,4,1,2,3,5,2,5,2,0,3,0,3
7406099907,6234330142,False,1698598129,1983,3542.0,2.0,7,22,71,8,272,"[11, 66, 53, 42, 75]","[108, 111, 138, 72, 45]",4,2,1,1,2,0,3,2,3,2,4,1,2,0,0,5,1,2
7406098719,6234339223,True,1698598083,2435,4762.0,2.0,7,22,71,5,184,"[5, 107, 121, 41, 81]","[14, 135, 63, 23, 99]",2,5,3,3,3,0,3,1,2,4,2,4,1,3,0,3,0,1
7406098514,6234327693,False,1698598077,1882,2521.0,1.0,7,22,81,4,271,"[71, 44, 22, 121, 68]","[110, 14, 25, 46, 79]",3,3,1,3,1,0,3,0,2,2,4,1,2,3,0,4,0,3
7406097918,6234318376,True,1698598047,1590,3987.0,3.0,7,22,73,7,152,"[81, 120, 60, 30, 50]","[38, 138, 67, 87, 76]",3,5,3,1,3,0,4,1,2,3,4,2,1,2,0,4,0,1
7406096802,6234331650,False,1698598018,2158,4665.0,1.0,7,22,81,2,183,"[110, 97, 37, 34, 95]","[135, 30, 81, 76, 23]",2,4,1,2,3,0,3,2,2,4,4,3,0,2,0,3,1,2
7406096508,6234327197,True,1698598003,1957,4865.0,1.0,7,22,81,7,184,"[14, 46, 107, 128, 80]","[68, 5, 81, 28, 10]",2,3,3,3,2,0,3,1,1,3,5,3,2,2,0,3,1,2
7406094613,6234321332,False,1698597918,1764,4724.0,2.0,7,22,71,5,181,"[86, 34, 75, 44, 81]","[4, 29, 121, 97, 83]",4,3,1,1,2,0,3,2,2,2,5,2,3,4,0,4,0,2
7406094501,6234325548,False,1698597932,2011,3867.0,2.0,7,22,73,8,181,"[82, 14, 55, 83, 81]","[26, 121, 28, 90, 54]",2,5,3,3,5,0,2,2,1,2,5,2,3,2,0,3,0,3
7406094318,6234341824,True,1698597932,2690,3993.0,5.0,7,22,71,7,181,"[102, 129, 48, 21, 73]","[123, 8, 45, 71, 76]",5,3,3,1,2,0,3,1,3,3,3,1,3,1,0,3,2,1
7406094215,6234337359,True,1698597917,2523,3981.0,3.0,7,22,71,5,183,"[10, 36, 31, 42, 35]","[100, 110, 67, 14, 66]",4,3,3,1,1,0,4,0,2,1,3,2,2,3,0,3,1,2
7406092912,6234330017,False,1698597868,2205,2482.0,2.0,7,22,72,5,251,"[2, 83, 8, 120, 121]","[100, 81, 67, 14, 59]",3,4,3,4,3,0,2,1,2,3,3,4,1,4,0,2,1,0
7406092400,6234335230,True,1698597858,2487,3896.0,2.0,7,22,72,6,151,"[63, 5, 97, 30, 126]","[36, 70, 26, 86, 71]",2,4,0,3,1,0,4,0,2,3,5,3,1,2,0,3,0,2
7406092302,6234342602,True,1698597862,2805,5554.0,3.0,0,22,74,6,273,"[85, 14, 36, 67, 137]","[71, 48, 129, 128, 100]",2,4,5,1,2,0,3,0,1,3,4,2,2,3,0,3,1,1
7406092205,6234318058,True,1698597858,1784,5113.0,1.0,7,22,72,3,152,"[2, 10, 40, 126, 37]","[22, 99, 97, 1, 71]",3,5,2,2,3,0,3,1,2,4,2,2,3,3,0,4,0,0
7406091301,6234326565,False,1698597809,2144,4505.0,1.0,7,22,81,3,274,"[25, 32, 126, 46, 99]","[59, 88, 6, 55, 20]",5,3,1,3,1,0,3,0,1,2,4,1,3,4,0,2,1,1
7406090002,6234305612,False,1698597774,1366,2382.0,1.0,7,22,81,2,274,"[83, 71, 135, 48, 23]","[74, 63, 75, 14, 138]",4,3,4,2,3,0,2,1,2,4,4,1,2,2,0,4,1,1
7406088814,6234328959,True,1698597734,2323,4005.0,5.0,7,22,73,8,181,"[136, 126, 18, 9, 104]","[75, 4, 74, 83, 14]",5,5,2,3,3,0,4,0,2,3,5,2,2,4,0,4,1,2
7406088611,6234333622,False,1698597733,2541,,,7,22,71,3,151,"[85, 86, 76, 135, 10]","[23, 9, 37, 57, 11]",3,4,3,1,0,0,4,0,2,3,3,2,1,2,0,4,0,4
7406087617,6234333555,True,1698597699,2510,4163.0,5.0,7,22,71,7,192,"[138, 30, 7, 23, 31]","[42, 36, 25, 72, 14]",2,4,1,0,2,0,5,0,4,4,5,3,0,2,0,4,0,2
7406087614,6234327965,False,1698597699,2266,3280.0,1.0,7,22,73,6,182,"[114, 88, 138, 74, 21]","[49, 2, 107, 46, 20]",4,5,0,4,2,0,4,1,1,3,4,3,3,4,0,3,1,1
7406087204,6234321959,True,1698597673,2105,3477.0,2.0,7,22,74,5,185,"[67, 112, 96, 11, 30]","[35, 135, 42, 56, 26]",2,3,2,2,1,0,4,0,2,4,2,2,1,2,0,2,1,2
7406087202,6234309382,False,1698597663,1565,4337.0,1.0,7,22,81,6,273,"[136, 41, 30, 107, 96]","[53, 23, 138, 99, 97]",2,5,3,4,4,0,3,0,2,4,3,2,2,3,0,5,1,1
7406086807,6234334580,True,1698597668,2504,4451.0,1.0,7,22,81,2,272,"[137, 81, 63, 138, 83]","[10, 11, 53, 128, 29]",3,4,3,2,3,0,1,1,1,4,3,2,3,1,0,5,1,1
7406086803,6234337653,True,1698597647,2764,,,7,22,75,3,251,"[71, 30, 56, 68, 70]","[53, 62, 97, 99, 44]",3,4,2,2,1,0,2,1,2,3,1,1,4,2,0,4,1,0
7406086313,6234309404,True,1698597654,1589,3547.0,1.0,7,22,81,3,181,"[43, 81, 20, 14, 35]","[12, 71, 121, 37, 99]",3,4,2,1,3,0,4,2,1,3,3,2,3,3,0,3,1,2
7406085110,6234336562,True,1698597609,2803,2895.0,2.0,7,22,72,8,183,"[57, 97, 25, 18, 23]","[56, 74, 138, 99, 14]",3,4,3,1,3,0,5,0,3,4,3,2,2,2,0,4,2,0
7406084715,6234316692,False,1698597599,1949,3310.0,1.0,7,22,74,6,273,"[68, 30, 55, 44, 36]","[75, 34, 67, 71, 66]",2,4,1,2,1,0,3,0,2,4,2,2,2,2,0,2,2,2
7406083604,6234313104,False,1698597548,1853,4349.0,2.0,7,22,71,5,153,"[14, 138, 81, 46, 12]","[119, 1, 87, 35, 137]",4,3,2,2,2,0,3,2,0,2,3,1,2,2,0,4,0,2
7406083601,6234322724,True,1698597549,2256,4390.0,1.0,7,22,72,5,185,"[48, 59, 88, 97, 68]","[84, 37, 18, 121, 14]",2,3,1,2,3,0,4,1,1,1,5,3,1,4,0,4,0,3
7406083115,6234304727,True,1698597542,1578,4448.0,2.0,7,22,81,7,154,"[41, 43, 81, 71, 40]","[2, 42, 83, 9, 23]",4,5,3,2,4,0,2,3,1,4,5,4,2,4,0,2,0,4
7406083011,6234329647,True,1698597539,2526,,,7,22,72,5,185,"[41, 50, 23, 99, 121]","[26, 88, 119, 25, 48]",3,4,3,2,3,0,4,0,3,2,4,0,2,2,0,5,1,3
7406082900,6234319523,True,1698597533,2105,,,7,22,72,4,251,"[114, 107, 14, 88, 18]","[46, 128, 100, 135, 41]",2,5,3,3,5,0,4,0,0,3,3,2,3,2,0,2,0,1
7406082609,6234322044,True,1698597517,2195,4015.0,1.0,7,22,81,3,192,"[23, 14, 39, 63, 136]","[88, 74, 121, 93, 28]",4,3,2,3,3,0,3,0,2,3,5,1,5,2,0,4,1,1
7406081617,6234306203,True,1698597488,1686,3890.0,4.0,7,22,71,9,236,"[28, 42, 105, 67, 64]","[78, 44, 25, 30, 66]",3,4,3,2,2,0,2,1,2,3,3,1,1,1,0,3,1,3
7406081609,6234318027,True,1698597483,2149,5137.0,2.0,7,22,75,6,274,"[119, 54, 99, 36, 58]","[96, 34, 30, 63, 45]",3,4,4,2,1,0,3,1,2,2,2,1,2,1,0,4,2,1
7406081511,6234317311,True,1698597478,2115,1182.0,1.0,7,22,71,3,381,"[23, 26, 14, 104, 63]","[31, 44, 2, 74, 84]",3,4,3,1,4,0,4,0,2,3,3,2,2,2,0,3,1,2
7406081011,6234326023,True,1698597469,2440,4896.0,1.0,7,22,81,3,273,"[14, 110, 36, 48, 100]","[22, 23, 2, 128, 54]",2,4,2,1,3,0,5,1,1,4,4,3,2,2,0,3,0,2
7406080709,6234327582,False,1698597458,2539,5207.0,5.0,0,22,74,9,236,"[86, 16, 108, 138, 11]","[14, 71, 121, 63, 21]",2,4,1,2,1,0,5,0,3,3,4,2,4,2,0,3,0,2
7406080607,6234319321,False,1698597448,2248,3824.0,3.0,7,22,73,5,181,"[36, 22, 74, 138, 79]","[14, 67, 50, 82, 85]",4,4,1,1,1,0,5,1,1,2,4,3,2,2,0,4,1,2
7406080518,6234317891,False,1698597453,2004,5028.0,1.0,7,22,81,5,274,"[81, 14, 67, 138, 34]","[50, 96, 44, 119, 106]",4,3,3,1,2,0,3,2,0,2,4,1,4,2,0,4,0,2
7406080415,6234338045,False,1698597437,3009,4411.0,3.0,7,22,71,4,154,"[22, 72, 45, 32, 75]","[81, 48, 21, 69, 53]",4,3,0,1,1,0,4,1,1,5,3,2,2,2,0,4,3,1
7406080113,6234334053,False,1698597438,2850,4168.0,2.0,7,22,75,6,181,"[114, 30, 15, 34, 123]","[21, 36, 31, 104, 41]",3,3,1,2,1,0,4,2,2,4,4,3,2,2,0,4,0,2
7406080108,6234323923,True,1698597438,2298,5871.0,3.0,7,22,81,6,271,"[96, 41, 119, 22, 2]","[114, 99, 53, 135, 138]",3,4,3,3,3,0,3,0,1,5,2,2,2,2,0,3,1,0
7406080100,6234316962,True,1698597422,2149,4925.0,6.0,7,3,81,9,227,"[62, 43, 44, 20, 73]","[2, 54, 9, 47, 83]",3,3,1,3,2,0,4,1,2,4,5,4,3,3,0,1,0,2
7406080003,6234338328,False,1698597433,3064,2541.0,2.0,7,22,73,5,184,"[138, 6, 104, 14, 25]","[121, 78, 90, 37, 126]",4,5,2,0,2,0,4,1,1,2,5,1,2,2,0,4,0,3
7406079711,6234313964,False,1698597419,2021,4419.0,2.0,7,22,81,6,183,"[79, 109, 39, 23, 101]","[74, 29, 8, 120, 86]",3,3,1,1,2,0,5,1,3,4,4,2,3,2,0,4,2,1
7406079514,6234313373,True,1698597419,2025,5322.0,3.0,7,22,74,5,121,"[121, 97, 70, 128, 66]","[71, 67, 14, 110, 119]",1,4,1,3,1,0,3,1,3,2,4,3,4,3,0,3,0,2
7406078706,6234313903,False,1698597383,2080,2845.0,3.0,7,22,73,7,184,"[121, 50, 44, 77, 2]","[17, 22, 86, 57, 67]",3,3,2,3,1,0,2,1,2,3,2,2,2,1,0,4,0,2
7406078608,6234323540,True,1698597378,2458,4249.0,4.0,7,22,71,6,122,"[81, 85, 93, 50, 22]","[7, 138, 135, 36, 12]",3,4,2,1,1,0,4,1,2,4,3,2,1,1,0,4,1,1
7406077717,6234318336,False,1698597358,2293,4496.0,3.0,7,22,72,7,273,"[70, 50, 85, 100, 71]","[14, 53, 47, 119, 114]",2,5,3,1,2,0,3,0,2,3,4,2,3,3,0,3,1,1
7406077517,6234339002,False,1698597349,3086,4313.0,1.0,7,22,74,5,274,"[71, 121, 30, 42, 25]","[67, 50, 97, 138, 53]",3,5,2,2,2,0,3,0,4,3,3,1,3,1,0,4,1,1
7406076810,6234337394,False,1698597318,3124,4663.0,2.0,7,22,74,6,192,"[138, 25, 84, 36, 39]","[7, 30, 137, 41, 13]",4,4,2,1,1,0,5,0,2,1,5,2,2,4,0,3,0,2
7406076707,6234330670,True,1698597323,2840,4555.0,4.0,0,22,72,8,271,"[100, 1, 114, 103, 97]","[13, 67, 5, 27, 99]",2,4,1,3,4,0,4,0,0,2,3,2,2,3,0,4,1,2
7406076702,6234316538,True,1698597322,2235,3684.0,3.0,7,22,71,7,183,"[36, 80, 67, 53, 93]","[25, 119, 81, 30, 96]",5,2,3,3,0,0,3,2,0,2,5,2,2,2,0,4,1,3
7406076407,6234331307,True,1698597313,2877,3318.0,5.0,7,22,75,5,192,"[1, 51, 119, 20, 42]","[2, 93, 68, 25, 46]",2,4,2,3,3,0,4,0,3,4,4,1,2,1,0,3,0,2
7406076307,6234326259,False,1698597293,2573,2543.0,2.0,7,22,81,4,274,"[14, 20, 39, 46, 63]","[121, 113, 29, 41, 45]",3,2,1,4,2,0,3,0,1,3,3,2,3,2,0,4,1,1
7406075912,6234306874,True,1698597284,1876,4682.0,2.0,7,22,74,6,182,"[29, 13, 40, 54, 86]","[95, 135, 33, 74, 46]",2,5,2,2,3,0,4,1,2,4,3,2,2,1,0,1,3,0
7406075203,6234309434,True,1698597243,2024,4085.0,2.0,7,22,81,6,272,"[45, 14, 138, 63, 23]","[41, 119, 121, 20, 78]",3,3,2,1,2,0,4,1,1,2,5,2,4,3,0,4,0,3
7406074819,6234298092,False,1698597258,1512,5524.0,4.0,7,22,81,7,153,"[70, 120, 90, 53, 97]","[2, 62, 22, 68, 81]",3,4,2,3,2,0,4,1,1,3,3,2,1,2,0,3,1,1
7406074304,6234339260,True,1698597242,3270,4491.0,2.0,7,22,73,6,271,"[25, 97, 20, 36, 41]","[30, 121, 14, 19, 44]",3,5,2,3,3,0,4,0,2,2,4,2,2,2,0,4,1,2
7406073501,6234291249,True,1698597208,1367,4150.0,2.0,7,22,73,8,227,"[104, 49, 83, 8, 101]","[69, 67, 53, 27, 29]",3,4,3,2,3,0,3,2,2,4,3,3,2,3,0,4,2,1
7406072515,6234307757,False,1698597167,2030,3566.0,2.0,7,22,71,5,192,"[83, 46, 36, 30, 63]","[74, 42, 22, 10, 64]",3,3,2,3,1,0,2,0,2,4,4,2,2,1,0,4,2,2
7406072208,6234294404,True,1698597172,1511,3354.0,3.0,7,22,71,4,381,"[11, 27, 100, 129, 25]","[69, 51, 71, 31, 93]",3,4,1,0,3,0,4,1,2,3,4,3,2,3,0,4,0,1
7406072203,6234296542,True,1698597169,1617,4074.0,1.0,7,22,73,7,152,"[74, 123, 71, 10, 129]","[64, 63, 121, 14, 13]",4,5,3,4,2,0,3,1,1,1,4,1,3,2,0,4,1,2
7406071702,6234290051,False,1698597144,1398,4895.0,3.0,7,22,81,5,122,"[36, 99, 44, 45, 30]","[23, 63, 138, 68, 16]",3,2,2,1,1,0,4,1,1,3,4,1,2,2,0,4,0,3
7406071606,6234319537,True,1698597133,2529,3502.0,2.0,7,22,71,6,184,"[53, 2, 121, 42, 63]","[31, 81, 29, 25, 45]",4,3,2,3,2,0,2,1,2,3,3,2,0,2,0,4,2,2
7406071404,6234298577,False,1698597138,1730,5872.0,1.0,7,22,81,2,191,"[50, 105, 53, 16, 54]","[1, 63, 138, 14, 75]",2,4,1,3,1,0,4,1,2,4,3,1,2,2,0,4,0,1
7406071202,6234325436,False,1698597139,2771,4322.0,4.0,7,22,74,6,273,"[50, 37, 78, 64, 10]","[81, 39, 27, 73, 83]",2,5,2,1,2,0,4,1,3,3,4,3,2,4,0,3,2,3
7406070913,6234311410,True,1698597117,2195,,,0,22,71,3,182,"[26, 106, 60, 114, 74]","[34, 110, 54, 71, 99]",4,5,1,3,4,0,4,1,1,4,3,3,3,3,0,3,1,1
7406070609,6234311886,True,1698597117,2266,3389.0,3.0,7,22,75,7,271,"[26, 71, 113, 20, 32]","[81, 50, 63, 138, 58]",3,4,1,4,3,0,3,0,2,3,4,2,1,1,0,2,2,2
7406070116,6234343328,True,1698597097,3462,4230.0,3.0,7,22,81,8,184,"[59, 97, 119, 71, 8]","[102, 23, 88, 93, 74]",3,3,2,4,3,0,2,1,1,4,4,2,3,2,0,4,1,2
7406070008,6234294872,False,1698597098,1584,3983.0,2.0,0,22,74,7,153,"[121, 31, 19, 42, 41]","[97, 32, 68, 80, 119]",3,4,3,2,3,0,3,1,3,2,4,1,3,1,0,3,1,2
7406069606,6234319672,False,1698597083,2584,3540.0,2.0,7,22,71,5,151,"[45, 44, 123, 39, 96]","[53, 63, 23, 81, 37]",2,2,1,4,1,0,4,1,1,4,3,2,2,3,0,2,2,2
7406069214,6234320142,True,1698597067,2601,3949.0,4.0,7,22,71,8,153,"[67, 28, 53, 88, 37]","[126, 14, 43, 20, 138]",3,3,2,4,3,0,2,1,1,3,5,1,2,2,0,5,1,1
7406068402,6234312048,True,1698597043,2347,,,7,22,81,9,185,"[57, 99, 26, 101, 17]","[67, 53, 21, 97, 68]",2,3,2,1,3,0,5,0,3,3,3,1,4,1,0,4,1,2
