match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team,r_carry,r_disabler,r_durable,r_escape,r_initiator,r_jungler,r_nuker,r_pusher,r_support,d_carry,d_disabler,d_durable,d_escape,d_initiator,d_jungler,d_nuker,d_pusher,d_support
7406080418,6234316903,False,1698597443,2133,,,0,22,25,2,181,"[30, 106, 89, 25, 49]","[11, 88, 23, 95, 14]",4,5,1,2,3,0,4,2,3,3,4,3,1,3,0,4,1,1
7406080416,6234316418,True,1698597438,2094,2511.0,1.0,7,22,33,2,154,"[100, 2, 22, 45, 12]","[83, 62, 58, 99, 7]",3,2,1,1,2,0,4,2,0,1,3,3,2,3,0,3,1,3
7406080219,6234314943,False,1698597443,2069,3800.0,1.0,7,22,35,7,185,"[71, 110, 21, 81, 114]","[75, 27, 74, 138, 99]",4,5,2,4,4,0,2,1,2,4,4,1,1,3,0,5,2,2
7406080218,6234309472,True,1698597443,1828,2988.0,1.0,7,22,34,2,153,"[84, 86, 48, 81, 32]","[63, 138, 29, 12, 37]",3,4,2,1,2,0,3,2,2,4,3,1,2,2,0,3,1,1
7406079807,6234311694,True,1698597428,1953,2500.0,1.0,7,22,34,4,185,"[119, 64, 23, 71, 136]","[26, 97, 54, 30, 8]",3,5,2,3,3,0,3,1,4,2,4,1,3,2,0,3,1,2
7406079718,6234319277,True,1698597424,2263,,,0,22,25,4,272,"[36, 54, 5, 63, 137]","[26, 15, 11, 25, 14]",3,4,3,2,1,0,2,0,1,3,3,2,0,2,0,5,1,2
7406079714,6234308456,True,1698597423,1830,,,0,22,25,5,191,"[93, 113, 51, 71, 40]","[112, 14, 35, 2, 64]",3,4,2,3,3,0,4,1,1,2,4,2,0,2,0,4,1,2
7406079510,6234319853,True,1698597414,2203,2844.0,1.0,7,22,34,2,274,"[20, 109, 81, 30, 88]","[67, 9, 7, 128, 35]",2,4,1,2,3,0,4,2,2,3,3,1,3,1,0,4,0,3
7406079500,6234313380,True,1698597418,1734,2313.0,2.0,7,22,23,3,272,"[126, 81, 44, 86, 40]","[14, 84, 12, 9, 21]",3,4,1,2,2,0,3,2,2,3,4,2,3,2,0,5,1,3
7406079300,6234318449,False,1698597409,2213,,,7,22,35,2,182,"[71, 121, 4, 119, 135]","[33, 86, 99, 32, 12]",3,4,2,3,2,0,3,0,2,3,3,1,2,2,0,3,2,1
7406079018,6234312342,False,1698597403,2001,2506.0,2.0,7,22,32,3,381,"[70, 100, 29, 14, 101]","[84, 30, 75, 104, 54]",2,5,3,0,3,0,4,0,1,3,5,3,1,3,0,4,0,3
7406079014,6234309869,True,1698597402,1897,,,7,22,32,5,184,"[74, 111, 81, 104, 56]","[41, 121, 34, 14, 105]",4,4,2,3,2,0,3,3,1,2,4,2,2,2,0,4,1,1
7406078913,6234316875,True,1698597399,2204,2730.0,2.0,7,22,34,3,151,"[37, 44, 120, 35, 107]","[84, 28, 42, 5, 63]",3,3,2,3,3,0,3,0,1,3,4,3,2,3,0,2,0,3
7406078815,6234315279,False,1698597394,2080,,,7,22,31,2,184,"[81, 109, 53, 105, 34]","[93, 44, 121, 99, 100]",4,2,1,1,1,0,4,4,0,3,3,1,3,2,0,4,0,1
7406078808,6234314969,True,1698597392,2074,2332.0,1.0,7,22,34,4,192,"[31, 67, 42, 50, 7]","[5, 119, 71, 56, 10]",2,3,2,1,2,0,3,0,4,3,4,2,4,1,0,3,1,2
7406078806,6234318247,False,1698597393,2249,,,7,22,34,5,183,"[23, 74, 41, 30, 119]","[5, 71, 76, 1, 34]",3,5,2,3,2,0,4,1,3,4,3,1,2,1,0,4,1,1
7406078805,6234309919,False,1698597393,1934,,,7,22,24,3,184,"[104, 53, 96, 14, 26]","[67, 84, 29, 99, 50]",2,4,3,2,4,0,5,1,1,3,3,4,1,3,0,4,0,2
7406078715,6234318123,True,1698597393,2242,,,7,22,32,4,184,"[42, 31, 81, 86, 50]","[74, 68, 48, 97, 123]",2,4,2,0,2,0,3,1,4,2,4,0,3,1,0,5,2,2
7406078708,6234313874,True,1698597392,2081,,,7,22,22,2,184,"[82, 27, 2, 93, 121]","[42, 12, 74, 14, 113]",3,5,1,3,3,0,4,2,2,4,3,2,3,2,0,4,2,1
7406078702,6234318393,False,1698597384,2224,3097.0,2.0,7,22,34,8,152,"[48, 45, 17, 64, 104]","[36, 58, 112, 138, 71]",3,3,1,1,2,0,5,3,1,3,5,3,1,1,0,3,1,2
7406078618,6234315742,True,1698597383,2132,3764.0,1.0,7,22,32,4,192,"[14, 121, 67, 76, 63]","[22, 26, 104, 41, 84]",3,3,2,3,1,0,3,0,1,3,4,3,1,4,0,4,0,2
7406078502,6234307511,True,1698597373,1838,2537.0,1.0,7,22,31,3,381,"[60, 8, 36, 25, 119]","[44, 7, 68, 93, 30]",4,4,2,2,1,0,4,1,2,2,4,0,2,1,0,4,0,3
7406078119,6234314774,False,1698597352,2113,,,7,22,31,3,184,"[46, 36, 94, 26, 54]","[138, 25, 99, 84, 58]",4,4,3,2,1,0,2,0,1,3,4,3,0,2,0,4,1,3
7406078103,6234316569,True,1698597368,2180,2988.0,2.0,7,22,25,3,152,"[35, 37, 42, 119, 26]","[110, 71, 20, 6, 50]",2,4,1,1,3,0,3,0,4,2,5,1,3,3,0,3,1,3
7406078002,6234315999,True,1698597363,2168,1367.0,1.0,0,22,33,4,182,"[30, 5, 81, 50, 28]","[86, 9, 123, 36, 100]",2,5,2,1,2,0,3,1,3,2,5,1,2,1,0,5,0,3
7406077911,6234311454,False,1698597364,1972,2460.0,1.0,7,22,31,5,153,"[74, 63, 108, 6, 99]","[27, 85, 93, 16, 36]",4,3,2,3,1,0,3,2,1,2,5,2,2,2,0,5,1,3
7406077707,6234315536,True,1698597353,2094,,,7,22,31,2,241,"[71, 14, 50, 2, 94]","[86, 53, 68, 81, 42]",3,5,4,1,3,0,2,0,1,3,4,2,1,2,0,3,2,3
7406077704,6234300707,False,1698597349,1550,2648.0,3.0,7,22,34,5,381,"[105, 4, 28, 114, 22]","[81, 27, 129, 63, 60]",4,4,1,2,3,0,3,0,0,4,4,3,1,4,0,2,2,1
7406077615,6234318576,False,1698597313,2263,,,0,4,34,3,182,"[25, 104, 135, 90, 58]","[26, 30, 95, 36, 14]",3,4,3,0,1,0,3,1,3,2,5,3,0,2,0,4,1,2
7406077509,6234317538,True,1698597348,2261,,,0,22,24,2,181,"[34, 64, 9, 32, 109]","[56, 26, 11, 25, 99]",4,3,0,2,0,0,4,3,2,4,2,1,1,2,0,4,1,2
7406077502,6234316639,False,1698597343,2227,,,7,22,33,5,273,"[36, 44, 121, 2, 119]","[83, 33, 12, 72, 71]",3,4,2,3,1,0,3,0,2,3,4,2,3,3,0,2,2,1
7406077402,6234309588,False,1698597328,1950,,,7,22,23,4,227,"[29, 110, 37, 13, 8]","[121, 41, 71, 99, 74]",2,4,1,3,4,0,3,1,2,4,4,3,4,3,0,3,1,1
7406077304,6234277022,False,1698597344,703,3175.0,1.0,7,22,34,2,185,"[67, 81, 91, 69, 137]","[20, 88, 99, 17, 44]",3,3,4,2,3,0,2,1,1,3,3,1,4,4,0,4,0,1
7406109809,6234318902,False,1698598488,1184,,,0,4,32,2,184,"[96, 21, 42, 6, 81]","[114, 94, 46, 19, 20]",4,5,3,2,3,0,2,2,2,4,4,2,3,3,0,2,1,1
7406108116,6234319932,False,1698598422,1311,,,0,4,21,3,184,"[105, 126, 123, 39, 19]","[101, 45, 11, 56, 47]",3,4,1,3,1,0,5,1,1,3,2,1,1,1,0,3,2,1
7406104417,6234318047,True,1698598294,1329,,,7,22,33,3,381,"[15, 30, 80, 28, 7]","[8, 14, 39, 63, 48]",3,3,3,1,2,0,3,2,2,4,1,1,3,1,0,3,2,0
7406104009,6234318351,True,1698598272,1330,3158.0,1.0,7,22,32,3,272,"[32, 27, 74, 16, 35]","[40, 8, 14, 81, 9]",3,4,0,3,2,0,4,2,2,3,4,2,2,3,0,3,3,2
7406102904,6234318082,False,1698598208,1434,,,0,4,31,2,182,"[99, 89, 17, 119, 63]","[37, 114, 59, 13, 22]",4,3,1,4,3,0,3,1,2,3,3,1,2,4,0,2,0,1
7406102100,6234319258,True,1698598208,1470,,,0,22,23,2,273,"[29, 46, 12, 75, 26]","[84, 104, 25, 136, 27]",4,3,1,2,3,0,4,1,2,3,5,2,1,4,0,4,1,4
7406101614,6234316583,False,1698598162,1379,3269.0,1.0,0,4,34,3,251,"[1, 88, 110, 41, 86]","[19, 137, 85, 64, 46]",2,4,1,4,3,0,4,0,2,2,4,3,1,2,0,3,2,2
7406098610,6234311356,False,1698598082,1246,,,7,22,33,7,185,"[86, 121, 63, 113, 104]","[14, 71, 80, 58, 70]",3,3,1,3,1,0,4,0,2,3,4,5,1,2,0,1,2,1
7406098006,6234313500,True,1698598062,1376,,,0,22,21,2,191,"[42, 17, 107, 44, 35]","[3, 5, 15, 8, 51]",4,3,2,3,3,0,3,0,1,2,3,3,1,1,0,4,2,2
7406098001,6234313474,True,1698598058,1309,,,0,22,33,4,192,"[29, 138, 1, 31, 10]","[21, 47, 68, 44, 135]",4,3,2,2,1,0,5,0,1,4,3,2,2,1,0,2,0,2
7406097802,6234316358,True,1698598054,1512,,,7,22,22,3,182,"[59, 5, 27, 1, 81]","[91, 85, 62, 48, 36]",3,3,2,1,3,0,3,2,2,2,2,2,2,0,0,5,1,2
7406095107,6234319539,True,1698597957,1739,4642.0,1.0,0,22,35,2,274,"[21, 42, 26, 29, 56]","[5, 126, 8, 88, 91]",4,4,2,2,3,0,3,1,3,2,3,0,4,1,0,4,1,2
7406094818,6234316210,False,1698597947,1605,3681.0,2.0,7,22,31,4,181,"[62, 54, 111, 11, 42]","[91, 32, 22, 1, 76]",3,3,2,3,1,0,3,0,2,4,2,0,3,0,0,4,0,1
7406094214,6234313913,False,1698597923,1542,,,7,22,33,2,153,"[119, 8, 67, 97, 86]","[1, 45, 62, 84, 38]",2,3,1,4,1,0,3,1,2,1,2,2,2,2,0,5,1,1
7406092005,6234314096,False,1698597842,1611,,,7,22,35,4,183,"[100, 48, 23, 97, 105]","[25, 28, 5, 29, 8]",2,4,1,1,3,0,5,1,1,4,4,2,2,2,0,3,1,2
7406091003,6234319160,True,1698597812,1860,,,7,22,31,4,272,"[68, 90, 35, 28, 93]","[29, 30, 48, 45, 74]",3,4,1,2,1,0,4,0,2,3,3,1,1,1,0,5,3,1
7406090417,6234309616,True,1698597789,1488,2042.0,1.0,7,22,13,5,185,"[110, 138, 62, 126, 26]","[12, 76, 2, 71, 49]",2,4,0,3,2,0,5,0,2,5,4,3,2,3,0,3,2,0
7406090015,6234309531,True,1698597783,1479,,,7,22,32,2,144,"[71, 6, 42, 56, 58]","[8, 26, 83, 7, 75]",4,4,3,2,2,0,0,3,2,2,4,1,2,4,0,3,1,4
7406090014,6234319747,False,1698597783,1933,,,0,22,22,2,273,"[41, 44, 34, 95, 27]","[53, 2, 30, 71, 46]",4,3,2,2,2,0,2,3,1,4,3,2,3,2,0,2,1,1
7406089604,6234312826,True,1698597767,1688,,,0,4,24,3,271,"[5, 50, 34, 8, 81]","[101, 83, 4, 104, 82]",3,3,1,1,1,0,3,3,2,3,5,2,2,4,0,4,1,2
7406089012,6234309851,True,1698597743,1566,1219.0,1.0,0,22,21,2,185,"[8, 120, 35, 1, 26]","[7, 105, 44, 121, 71]",4,2,1,3,2,0,4,1,1,2,4,1,3,2,0,3,0,2
7406088506,6234297251,False,1698597729,1075,1948.0,2.0,0,22,33,4,181,"[10, 64, 81, 52, 91]","[14, 35, 21, 30, 41]",3,4,2,2,1,0,4,3,3,3,4,2,2,2,0,4,0,2
7406088413,6234316387,True,1698597727,1847,,,7,22,22,2,184,"[67, 11, 27, 138, 81]","[8, 36, 104, 14, 5]",4,3,2,1,2,0,3,2,1,3,4,3,1,2,0,4,1,1
7406088408,6234315203,False,1698597723,1781,,,7,22,33,4,121,"[54, 47, 29, 50, 75]","[76, 39, 36, 70, 14]",4,5,3,1,3,0,3,0,2,4,4,3,1,1,0,4,0,0
7406087505,6234318280,False,1698597697,1919,1953.0,1.0,7,22,23,2,272,"[114, 35, 91, 110, 46]","[54, 45, 74, 44, 26]",3,2,0,4,2,0,3,0,2,3,3,1,3,1,0,3,2,1
7406087205,6234314147,True,1698597678,1796,2247.0,2.0,7,22,31,4,122,"[44, 85, 2, 22, 75]","[5, 42, 67, 57, 71]",4,3,2,1,2,0,3,0,2,3,3,4,2,2,0,2,0,3
7406086613,6234314718,False,1698597662,1798,,,7,22,21,4,145,"[74, 40, 48, 26, 2]","[106, 80, 84, 69, 32]",3,4,1,1,3,0,4,3,2,4,4,3,2,3,0,3,1,1
7406086011,6234310796,True,1698597642,1714,,,7,22,24,3,274,"[53, 54, 44, 61, 33]","[101, 121, 41, 92, 48]",4,2,1,4,1,0,2,3,0,2,4,2,2,1,0,4,2,3
7406085711,6234317172,True,1698597633,1968,2217.0,1.0,7,22,32,3,182,"[138, 2, 20, 105, 76]","[111, 8, 42, 100, 99]",3,5,1,1,2,0,4,0,1,3,3,2,2,3,0,3,1,2
7406085619,6234300736,True,1698597628,1322,2677.0,1.0,7,22,34,2,181,"[22, 35, 89, 113, 7]","[71, 33, 18, 121, 83]",4,2,0,2,2,0,4,1,2,2,5,3,3,4,0,2,1,2
7406085510,6234316940,False,1698597623,1992,1692.0,2.0,7,22,34,3,227,"[48, 71, 76, 138, 53]","[45, 37, 36, 44, 88]",5,3,1,2,1,0,4,2,0,2,3,1,2,2,0,3,1,1
7406085508,6234317915,True,1698597623,2015,,,7,22,35,5,191,"[45, 58, 95, 84, 30]","[109, 71, 83, 86, 25]",1,4,3,0,1,0,3,3,3,3,4,2,2,2,0,3,1,3
7406085506,6234311032,True,1698597618,1722,2278.0,2.0,7,22,31,4,152,"[86, 14, 41, 32, 71]","[47, 12, 35, 37, 20]",3,5,3,3,3,0,2,0,1,3,3,1,2,3,0,3,1,2
7406085215,6234314959,True,1698597608,1924,,,0,4,32,3,192,"[68, 12, 6, 128, 71]","[87, 101, 14, 75, 113]",3,4,1,3,1,0,3,2,2,2,4,1,1,3,0,5,0,3
7406085201,6234307464,True,1698597612,1569,1305.0,1.0,7,22,32,3,191,"[5, 75, 36, 138, 98]","[44, 101, 82, 50, 2]",3,4,2,1,1,0,5,0,2,3,4,1,2,2,0,3,1,2
7406085200,6234316055,True,1698597613,1910,,,7,22,22,3,181,"[81, 68, 96, 39, 50]","[84, 104, 32, 4, 41]",2,4,2,2,2,0,4,1,2,4,5,3,2,4,0,3,0,1
7406084903,6234314194,False,1698597607,1888,,,7,22,23,3,182,"[71, 74, 84, 10, 54]","[88, 80, 14, 81, 27]",4,5,4,4,2,0,3,1,1,2,4,3,1,4,0,3,3,1
7406084705,6234318308,True,1698597597,2036,2667.0,1.0,7,22,34,3,202,"[71, 44, 35, 85, 21]","[6, 1, 86, 104, 84]",4,3,2,3,1,0,3,0,2,3,4,2,1,2,0,4,1,2
7406084412,6234315877,False,1698597587,1935,,,7,22,32,2,152,"[70, 9, 64, 135, 55]","[35, 30, 63, 37, 12]",3,4,2,2,1,0,2,1,2,3,2,0,2,1,0,3,1,2
7406084312,6234313300,False,1698597578,1845,2267.0,1.0,7,22,31,4,185,"[76, 110, 53, 36, 113]","[30, 50, 104, 89, 10]",4,3,1,3,1,0,5,1,1,3,5,2,2,2,0,4,1,3
7406084218,6234319497,True,1698597579,2125,,,7,22,21,2,273,"[29, 63, 25, 109, 1]","[119, 35, 26, 36, 42]",5,2,1,2,1,0,4,1,1,3,4,2,1,2,0,4,0,3
7406084108,6234306252,True,1698597564,1588,2004.0,1.0,7,22,34,3,381,"[7, 76, 74, 26, 10]","[8, 42, 71, 63, 87]",3,5,1,2,2,0,5,1,2,4,3,2,3,3,0,1,1,2
7406084018,6234306978,False,1698597572,1611,,,7,22,31,4,183,"[97, 31, 16, 105, 70]","[75, 46, 42, 63, 67]",1,4,1,2,2,0,4,0,2,5,2,2,3,2,0,1,0,2
7406083717,6234316753,True,1698597563,1996,,,0,22,33,3,182,"[5, 28, 8, 30, 75]","[50, 31, 10, 34, 2]",3,4,1,2,2,0,3,1,3,3,3,2,1,1,0,4,1,2
7406083615,6234312655,True,1698597558,1860,,,7,22,31,3,185,"[84, 22, 10, 11, 96]","[110, 1, 119, 123, 99]",3,3,3,2,2,0,5,0,1,2,3,1,4,2,0,5,0,3
7406083614,6234305433,False,1698597558,1555,,,7,22,32,2,381,"[44, 14, 71, 25, 2]","[98, 31, 67, 59, 86]",4,4,3,2,3,0,2,0,1,2,1,3,2,1,0,3,0,2
7406083603,6234315882,True,1698597552,1988,,,7,22,25,4,184,"[43, 121, 30, 12, 35]","[45, 34, 62, 44, 87]",3,3,0,2,0,0,5,2,2,2,1,0,2,1,0,4,2,1
7406083413,6234307361,False,1698597549,1668,3270.0,1.0,7,22,31,6,182,"[120, 22, 18, 99, 35]","[81, 47, 71, 49, 36]",5,2,3,1,3,0,5,0,0,5,5,5,1,4,0,2,2,0
7406083304,6234319718,True,1698597549,2179,,,0,4,31,5,185,"[39, 104, 11, 91, 67]","[74, 1, 107, 73, 80]",4,1,2,3,1,0,4,0,1,4,3,3,3,2,0,4,2,1
7406083302,6234310443,False,1698597549,1783,,,7,22,32,2,192,"[33, 51, 54, 53, 34]","[2, 86, 89, 22, 82]",3,3,2,2,2,0,3,3,0,4,4,1,2,3,0,3,2,2
7406082719,6234313561,False,1698597528,1904,,,0,22,34,2,191,"[2, 26, 106, 30, 60]","[71, 88, 97, 47, 101]",3,5,2,1,4,0,4,0,2,2,5,2,3,4,0,3,0,1
7406082414,6234319526,True,1698597519,2178,2265.0,2.0,7,22,34,7,184,"[44, 36, 21, 45, 14]","[114, 74, 101, 26, 81]",3,3,2,2,1,0,4,1,1,3,5,1,2,3,0,3,2,2
7406082214,6234319499,True,1698597509,2189,,,7,22,21,3,181,"[138, 37, 6, 2, 74]","[59, 18, 30, 14, 99]",4,5,1,1,2,0,2,2,1,3,3,4,0,4,0,4,0,1
7406081919,6234303172,False,1698597497,1559,762.0,1.0,0,4,14,2,271,"[76, 95, 60, 6, 49]","[58, 73, 45, 10, 36]",5,5,3,0,2,0,3,3,0,3,4,4,1,1,0,4,2,2
7406081714,6234317608,True,1698597483,2116,,,7,22,33,3,181,"[114, 104, 11, 128, 40]","[32, 2, 22, 138, 37]",3,4,1,2,3,0,4,1,2,4,4,1,1,2,0,2,0,1
7406081401,6234316051,False,1698597483,2069,2175.0,1.0,7,22,35,5,346,"[64, 21, 70, 11, 50]","[30, 128, 84, 8, 71]",3,4,1,1,0,0,4,1,3,2,4,2,3,2,0,3,1,3
